cod_ibge,municipio,ano,populacao
120035,Marechal Thaumaturgo,2019,17316
120035,Marechal Thaumaturgo,2020,17439
120035,Marechal Thaumaturgo,2021,17545
120038,Placido De Castro,2010,17870
120038,Placido De Castro,2011,17985
120038,Placido De Castro,2012,18067
120038,Placido De Castro,2013,18089
120038,Placido De Castro,2014,18085
120038,Placido De Castro,2015,18055
120038,Placido De Castro,2016,18001
120038,Placido De Castro,2017,17921
120038,Placido De Castro,2018,17828
120038,Placido De Castro,2019,17722
120038,Placido De Castro,2020,17600
120038,Placido De Castro,2021,17472
120039,Porto Walter,2010,9368
120039,Porto Walter,2011,9657
120039,Porto Walter,2012,9912
120039,Porto Walter,2013,10126
120039,Porto Walter,2014,10325
120039,Porto Walter,2015,10511
120039,Porto Walter,2016,10671
120039,Porto Walter,2017,10798
120039,Porto Walter,2018,10887
120039,Porto Walter,2019,10952
120039,Porto Walter,2020,11003
120039,Porto Walter,2021,11057
120040,Rio Branco,2010,352930
120040,Rio Branco,2011,358389
120040,Rio Branco,2012,363409
120040,Rio Branco,2013,367601
120040,Rio Branco,2014,371566
120040,Rio Branco,2015,375181
120040,Rio Branco,2016,378129
120040,Rio Branco,2017,380458
120040,Rio Branco,2018,382428
120040,Rio Branco,2019,384137
120040,Rio Branco,2020,385544
120040,Rio Branco,2021,386416
120042,Rodrigues Alves,2010,14751
120042,Rodrigues Alves,2011,15085
120042,Rodrigues Alves,2012,15325
120042,Rodrigues Alves,2013,15478
120042,Rodrigues Alves,2014,15597
120042,Rodrigues Alves,2015,15698
120042,Rodrigues Alves,2016,15774
120042,Rodrigues Alves,2017,15799
120042,Rodrigues Alves,2018,15788
120042,Rodrigues Alves,2019,15758
120042,Rodrigues Alves,2020,15696
120042,Rodrigues Alves,2021,15649
120043,Santa Rosa Do Purus,2010,4659
120043,Santa Rosa Do Purus,2011,4869
120043,Santa Rosa Do Purus,2012,5051
120043,Santa Rosa Do Purus,2013,5223
120043,Santa Rosa Do Purus,2014,5408
120043,Santa Rosa Do Purus,2015,5599
120043,Santa Rosa Do Purus,2016,5774
120043,Santa Rosa Do Purus,2017,5952
120043,Santa Rosa Do Purus,2018,6113
120043,Santa Rosa Do Purus,2019,6295
120043,Santa Rosa Do Purus,2020,6469
120043,Santa Rosa Do Purus,2021,6644
120045,Senador Guiomard,2010,20978
120045,Senador Guiomard,2011,21189
120045,Senador Guiomard,2012,21397
120045,Senador Guiomard,2013,21605
120045,Senador Guiomard,2014,21777
120045,Senador Guiomard,2015,21942
120045,Senador Guiomard,2016,22081
120045,Senador Guiomard,2017,22178
120045,Senador Guiomard,2018,22256
120045,Senador Guiomard,2019,22305
120045,Senador Guiomard,2020,22356
120045,Senador Guiomard,2021,22364
120050,Sena Madureira,2010,39935
120050,Sena Madureira,2011,40540
120050,Sena Madureira,2012,41105
120050,Sena Madureira,2013,41597
120050,Sena Madureira,2014,42059
120050,Sena Madureira,2015,42482
120050,Sena Madureira,2016,42840
120050,Sena Madureira,2017,43109
120050,Sena Madureira,2018,43318
120050,Sena Madureira,2019,43506
120050,Sena Madureira,2020,43666
120050,Sena Madureira,2021,43760
120060,Tarauaca,2010,37171
120060,Tarauaca,2011,38028
120060,Tarauaca,2012,38958
120060,Tarauaca,2013,39869
120060,Tarauaca,2014,40757
120060,Tarauaca,2015,41629
120060,Tarauaca,2016,42419
120060,Tarauaca,2017,43101
120060,Tarauaca,2018,43692
120060,Tarauaca,2019,44248
120060,Tarauaca,2020,44728
120060,Tarauaca,2021,45183
120070,Xapuri,2010,16521
120070,Xapuri,2011,16817
120070,Xapuri,2012,17099
120070,Xapuri,2013,17353
120070,Xapuri,2014,17593
120070,Xapuri,2015,17822
120070,Xapuri,2016,18013
120070,Xapuri,2017,18194
120070,Xapuri,2018,18353
120070,Xapuri,2019,18504
120070,Xapuri,2020,18648
120070,Xapuri,2021,18772
120080,Porto Acre,2010,15300
120080,Porto Acre,2011,15564
120080,Porto Acre,2012,15797
120080,Porto Acre,2013,16016
120080,Porto Acre,2014,16218
120080,Porto Acre,2015,16418
120080,Porto Acre,2016,16585
120080,Porto Acre,2017,16740
120080,Porto Acre,2018,16874
120080,Porto Acre,2019,17019
120080,Porto Acre,2020,17143
120080,Porto Acre,2021,17246
130002,Alvaraes,2010,14261
130002,Alvaraes,2011,14497
130002,Alvaraes,2012,14764
130002,Alvaraes,2013,15037
130002,Alvaraes,2014,15283
130002,Alvaraes,2015,15530
130002,Alvaraes,2016,15727
130002,Alvaraes,2017,15891
130002,Alvaraes,2018,16016
130002,Alvaraes,2019,16162
130002,Alvaraes,2020,16252
130002,Alvaraes,2021,16325
130006,Amatura,2010,9573
130006,Amatura,2011,9722
130006,Amatura,2012,9869
130006,Amatura,2013,10016
130006,Amatura,2014,10175
130006,Amatura,2015,10325
130006,Amatura,2016,10453
130006,Amatura,2017,10587
130006,Amatura,2018,10728
130006,Amatura,2019,10884
130006,Amatura,2020,11027
130006,Amatura,2021,11126
130008,Anama,2010,10202
130008,Anama,2011,10354
130008,Anama,2012,10426
130008,Anama,2013,10455
130008,Anama,2014,10476
130008,Anama,2015,10501
130008,Anama,2016,10490
130008,Anama,2017,10483
130008,Anama,2018,10468
130008,Anama,2019,10472
130008,Anama,2020,10450
130008,Anama,2021,10408
130010,Anori,2010,16463
130010,Anori,2011,16728
130010,Anori,2012,16919
130010,Anori,2013,17091
130010,Anori,2014,17255
130010,Anori,2015,17415
130010,Anori,2016,17539
130010,Anori,2017,17631
130010,Anori,2018,17727
130010,Anori,2019,17818
130010,Anori,2020,17875
130010,Anori,2021,17885
130014,Apui,2010,18193
130014,Apui,2011,18494
130014,Apui,2012,18782
130014,Apui,2013,19081
130014,Apui,2014,19397
130014,Apui,2015,19707
130014,Apui,2016,19982
130014,Apui,2017,20246
130014,Apui,2018,20511
130014,Apui,2019,20787
130014,Apui,2020,21021
130014,Apui,2021,21200
130020,Atalaia Do Norte,2010,15274
130020,Atalaia Do Norte,2011,15462
130020,Atalaia Do Norte,2012,15558
130020,Atalaia Do Norte,2013,15638
130020,Atalaia Do Norte,2014,15715
130020,Atalaia Do Norte,2015,15775
130020,Atalaia Do Norte,2016,15825
130020,Atalaia Do Norte,2017,15855
130020,Atalaia Do Norte,2018,15904
130020,Atalaia Do Norte,2019,15963
130020,Atalaia Do Norte,2020,15997
130020,Atalaia Do Norte,2021,15990
130030,Autazes,2010,32402
130030,Autazes,2011,33297
130030,Autazes,2012,34253
130030,Autazes,2013,35254
130030,Autazes,2014,36264
130030,Autazes,2015,37282
130030,Autazes,2016,38239
130030,Autazes,2017,39149
130030,Autazes,2018,40070
130030,Autazes,2019,41008
130030,Autazes,2020,41888
130030,Autazes,2021,42694
130040,Barcelos,2010,25934
130040,Barcelos,2011,25508
130040,Barcelos,2012,24914
130040,Barcelos,2013,24261
130040,Barcelos,2014,23624
130040,Barcelos,2015,22992
130040,Barcelos,2016,22353
130040,Barcelos,2017,21754
130040,Barcelos,2018,21260
130040,Barcelos,2019,20825
130040,Barcelos,2020,20414
130040,Barcelos,2021,19969
130050,Barreirinha,2010,27855
130050,Barreirinha,2011,28376
130050,Barreirinha,2012,28928
130050,Barreirinha,2013,29494
130050,Barreirinha,2014,30047
130050,Barreirinha,2015,30576
130050,Barreirinha,2016,31047
130050,Barreirinha,2017,31436
130050,Barreirinha,2018,31790
130050,Barreirinha,2019,32137
130050,Barreirinha,2020,32418
130050,Barreirinha,2021,32636
130060,Benjamin Constant,2010,33803
130060,Benjamin Constant,2011,34574
130060,Benjamin Constant,2012,35240
130060,Benjamin Constant,2013,35873
130060,Benjamin Constant,2014,36505
130060,Benjamin Constant,2015,37106
130060,Benjamin Constant,2016,37620
130060,Benjamin Constant,2017,38070
130060,Benjamin Constant,2018,38499
130060,Benjamin Constant,2019,38928
130060,Benjamin Constant,2020,39279
130060,Benjamin Constant,2021,39551
130063,Beruri,2010,15467
130063,Beruri,2011,15955
130063,Beruri,2012,16473
130063,Beruri,2013,16996
130063,Beruri,2014,17546
130063,Beruri,2015,18081
130063,Beruri,2016,18601
130063,Beruri,2017,19071
130063,Beruri,2018,19535
130063,Beruri,2019,19985
130063,Beruri,2020,20407
130063,Beruri,2021,20806
130068,Boa Vista Do Ramos,2010,14864
130068,Boa Vista Do Ramos,2011,15467
130068,Boa Vista Do Ramos,2012,16157
130068,Boa Vista Do Ramos,2013,16913
130068,Boa Vista Do Ramos,2014,17707
130068,Boa Vista Do Ramos,2015,18532
130068,Boa Vista Do Ramos,2016,19350
130068,Boa Vista Do Ramos,2017,20150
130068,Boa Vista Do Ramos,2018,20952
130068,Boa Vista Do Ramos,2019,21748
130068,Boa Vista Do Ramos,2020,22528
130068,Boa Vista Do Ramos,2021,23286
130070,Boca Do Acre,2010,31231
130070,Boca Do Acre,2011,31726
130070,Boca Do Acre,2012,32327
130070,Boca Do Acre,2013,32962
130070,Boca Do Acre,2014,33597
130070,Boca Do Acre,2015,34227
130070,Boca Do Acre,2016,34803
130070,Boca Do Acre,2017,35318
130070,Boca Do Acre,2018,35788
130070,Boca Do Acre,2019,36277
130070,Boca Do Acre,2020,36697
130070,Boca Do Acre,2021,37040
130080,Borba,2010,35659
130080,Borba,2011,35909
130080,Borba,2012,36042
130080,Borba,2013,36106
130080,Borba,2014,36158
130080,Borba,2015,36180
130080,Borba,2016,36122
130080,Borba,2017,36035
130080,Borba,2018,35930
130080,Borba,2019,35856
130080,Borba,2020,35718
130080,Borba,2021,35512
130083,Caapiranga,2010,11080
130083,Caapiranga,2011,11323
130083,Caapiranga,2012,11596
130083,Caapiranga,2013,11888
130083,Caapiranga,2014,12175
130083,Caapiranga,2015,12452
130083,Caapiranga,2016,12708
130083,Caapiranga,2017,12938
130083,Caapiranga,2018,13152
130083,Caapiranga,2019,13373
130083,Caapiranga,2020,13571
130083,Caapiranga,2021,13731
130090,Canutama,2010,13891
130090,Canutama,2011,14140
130090,Canutama,2012,14440
130090,Canutama,2013,14777
130090,Canutama,2014,15127
130090,Canutama,2015,15480
130090,Canutama,2016,15812
130090,Canutama,2017,16112
130090,Canutama,2018,16407
130090,Canutama,2019,16694
130090,Canutama,2020,16967
130090,Canutama,2021,17194
130100,Carauari,2010,26398
130100,Carauari,2011,26726
130100,Carauari,2012,27157
130100,Carauari,2013,27617
130100,Carauari,2014,28081
130100,Carauari,2015,28520
130100,Carauari,2016,28899
130100,Carauari,2017,29236
130100,Carauari,2018,29541
130100,Carauari,2019,29837
130100,Carauari,2020,30077
130100,Carauari,2021,30255
130110,Careiro,2010,33507
130110,Careiro,2011,33604
130110,Careiro,2012,33596
130110,Careiro,2013,33572
130110,Careiro,2014,33564
130110,Careiro,2015,33559
130110,Careiro,2016,33505
130110,Careiro,2017,33430
130110,Careiro,2018,33378
130110,Careiro,2019,33362
130110,Careiro,2020,33296
130110,Careiro,2021,33126
130115,Careiro Da Varzea,2010,24021
130115,Careiro Da Varzea,2011,24031
130115,Careiro Da Varzea,2012,23815
130115,Careiro Da Varzea,2013,23503
130115,Careiro Da Varzea,2014,23183
130115,Careiro Da Varzea,2015,22860
130115,Careiro Da Varzea,2016,22510
130115,Careiro Da Varzea,2017,22171
130115,Careiro Da Varzea,2018,21847
130115,Careiro Da Varzea,2019,21566
130115,Careiro Da Varzea,2020,21260
130115,Careiro Da Varzea,2021,20901
130120,Coari,2010,77791
130120,Coari,2011,77901
130120,Coari,2012,77879
130120,Coari,2013,77817
130120,Coari,2014,77760
130120,Coari,2015,77650
130120,Coari,2016,77405
130120,Coari,2017,77091
130120,Coari,2018,76801
130120,Coari,2019,76560
130120,Coari,2020,76207
130120,Coari,2021,75677
130130,Codajas,2010,23415
130130,Codajas,2011,23637
130130,Codajas,2012,23767
130130,Codajas,2013,23891
130130,Codajas,2014,24006
130130,Codajas,2015,24109
130130,Codajas,2016,24177
130130,Codajas,2017,24247
130130,Codajas,2018,24325
130130,Codajas,2019,24439
130130,Codajas,2020,24515
130130,Codajas,2021,24528
130140,Eirunepe,2010,31382
130140,Eirunepe,2011,31822
130140,Eirunepe,2012,32294
130140,Eirunepe,2013,32765
130140,Eirunepe,2014,33233
130140,Eirunepe,2015,33678
130140,Eirunepe,2016,34042
130140,Eirunepe,2017,34341
130140,Eirunepe,2018,34599
130140,Eirunepe,2019,34848
130140,Eirunepe,2020,35043
130140,Eirunepe,2021,35148
130150,Envira,2010,16513
130150,Envira,2011,16733
130150,Envira,2012,16927
130150,Envira,2013,17101
130150,Envira,2014,17268
130150,Envira,2015,17419
130150,Envira,2016,17529
130150,Envira,2017,17620
130150,Envira,2018,17707
130150,Envira,2019,17785
130150,Envira,2020,17833
130150,Envira,2021,17853
130160,Fonte Boa,2010,23502
130160,Fonte Boa,2011,23632
130160,Fonte Boa,2012,23997
130160,Fonte Boa,2013,24484
130160,Fonte Boa,2014,24950
130160,Fonte Boa,2015,25391
130160,Fonte Boa,2016,25775
130160,Fonte Boa,2017,26107
130160,Fonte Boa,2018,26409
130160,Fonte Boa,2019,26703
130160,Fonte Boa,2020,26941
130160,Fonte Boa,2021,27134
130165,Guajara,2010,14182
130165,Guajara,2011,14304
130165,Guajara,2012,14396
130165,Guajara,2013,14484
130165,Guajara,2014,14558
130165,Guajara,2015,14626
130165,Guajara,2016,14655
130165,Guajara,2017,14659
130165,Guajara,2018,14650
130165,Guajara,2019,14629
130165,Guajara,2020,14580
130165,Guajara,2021,14498
130170,Humaita,2010,44635
130170,Humaita,2011,45762
130170,Humaita,2012,46990
130170,Humaita,2013,48309
130170,Humaita,2014,49666
130170,Humaita,2015,51037
130170,Humaita,2016,52364
130170,Humaita,2017,53638
130170,Humaita,2018,54942
130170,Humaita,2019,56282
130170,Humaita,2020,57553
130170,Humaita,2021,58700
130180,Ipixuna,2010,22193
130180,Ipixuna,2011,22753
130180,Ipixuna,2012,23220
130180,Ipixuna,2013,23586
130180,Ipixuna,2014,23920
130180,Ipixuna,2015,24226
130180,Ipixuna,2016,24465
130180,Ipixuna,2017,24648
130180,Ipixuna,2018,24779
130180,Ipixuna,2019,24901
130180,Ipixuna,2020,24971
130180,Ipixuna,2021,25028
130185,Iranduba,2010,41289
130185,Iranduba,2011,42594
130185,Iranduba,2012,44185
130185,Iranduba,2013,45983
130185,Iranduba,2014,47906
130185,Iranduba,2015,49888
130185,Iranduba,2016,51847
130185,Iranduba,2017,53784
130185,Iranduba,2018,55734
130185,Iranduba,2019,57743
130185,Iranduba,2020,59693
130185,Iranduba,2021,61543
130190,Itacoatiara,2010,88539
130190,Itacoatiara,2011,90322
130190,Itacoatiara,2012,92305
130190,Itacoatiara,2013,94395
130190,Itacoatiara,2014,96488
130190,Itacoatiara,2015,98536
130190,Itacoatiara,2016,100419
130190,Itacoatiara,2017,102177
130190,Itacoatiara,2018,103871
130190,Itacoatiara,2019,105594
130190,Itacoatiara,2020,107104
130190,Itacoatiara,2021,108372
130195,Itamarati,2010,8209
130195,Itamarati,2011,8334
130195,Itamarati,2012,8549
130195,Itamarati,2013,8825
130195,Itamarati,2014,9113
130195,Itamarati,2015,9409
130195,Itamarati,2016,9692
130195,Itamarati,2017,9958
130195,Itamarati,2018,10226
130195,Itamarati,2019,10507
130195,Itamarati,2020,10771
130195,Itamarati,2021,11007
130200,Itapiranga,2010,8323
130200,Itapiranga,2011,8469
130200,Itapiranga,2012,8650
130200,Itapiranga,2013,8859
130200,Itapiranga,2014,9074
130200,Itapiranga,2015,9280
130200,Itapiranga,2016,9481
130200,Itapiranga,2017,9675
130200,Itapiranga,2018,9860
130200,Itapiranga,2019,10044
130200,Itapiranga,2020,10222
130200,Itapiranga,2021,10355
130210,Japura,2010,7621
130210,Japura,2011,7578
130210,Japura,2012,7668
130210,Japura,2013,7821
130210,Japura,2014,7975
130210,Japura,2015,8136
130210,Japura,2016,8269
130210,Japura,2017,8407
130210,Japura,2018,8566
130210,Japura,2019,8724
130210,Japura,2020,8890
130210,Japura,2021,9008
130220,Jurua,2010,10836
130220,Jurua,2011,11027
130220,Jurua,2012,11146
130220,Jurua,2013,11221
130220,Jurua,2014,11295
130220,Jurua,2015,11347
130220,Jurua,2016,11365
130220,Jurua,2017,11367
130220,Jurua,2018,11356
130220,Jurua,2019,11360
130220,Jurua,2020,11329
130220,Jurua,2021,11263
130230,Jutai,2010,18452
130230,Jutai,2011,18793
130230,Jutai,2012,19416
130230,Jutai,2013,20173
130230,Jutai,2014,20965
130230,Jutai,2015,21754
130230,Jutai,2016,22519
130230,Jutai,2017,23218
130230,Jutai,2018,23880
130230,Jutai,2019,24525
130230,Jutai,2020,25139
130230,Jutai,2021,25715
130240,Labrea,2010,38081
130240,Labrea,2011,38933
130240,Labrea,2012,39828
130240,Labrea,2013,40729
130240,Labrea,2014,41616
130240,Labrea,2015,42486
130240,Labrea,2016,43286
130240,Labrea,2017,44030
130240,Labrea,2018,44774
130240,Labrea,2019,45532
130240,Labrea,2020,46222
130240,Labrea,2021,46845
130250,Manacapuru,2010,86725
130250,Manacapuru,2011,88330
130250,Manacapuru,2012,90209
130250,Manacapuru,2013,92224
130250,Manacapuru,2014,94252
130250,Manacapuru,2015,96242
130250,Manacapuru,2016,98089
130250,Manacapuru,2017,99813
130250,Manacapuru,2018,101532
130250,Manacapuru,2019,103314
130250,Manacapuru,2020,104907
130250,Manacapuru,2021,106284
130255,Manaquiri,2010,22554
130255,Manaquiri,2011,22658
130255,Manaquiri,2012,22379
130255,Manaquiri,2013,21922
130255,Manaquiri,2014,21483
130255,Manaquiri,2015,21027
130255,Manaquiri,2016,20556
130255,Manaquiri,2017,20082
130255,Manaquiri,2018,19638
130255,Manaquiri,2019,19235
130255,Manaquiri,2020,18804
130255,Manaquiri,2021,18338
130260,Manaus,2010,1845074
130260,Manaus,2011,1880703
130260,Manaus,2012,1916275
130260,Manaus,2013,1952201
130260,Manaus,2014,1988507
130260,Manaus,2015,2023817
130260,Manaus,2016,2056565
130260,Manaus,2017,2087729
130260,Manaus,2018,2119311
130260,Manaus,2019,2152446
130260,Manaus,2020,2181890
130260,Manaus,2021,2206162
130270,Manicore,2010,47504
130270,Manicore,2011,48300
130270,Manicore,2012,49127
130270,Manicore,2013,49971
130270,Manicore,2014,50807
130270,Manicore,2015,51606
130270,Manicore,2016,52339
130270,Manicore,2017,53032
130270,Manicore,2018,53759
130270,Manicore,2019,54558
130270,Manicore,2020,55260
130270,Manicore,2021,55857
130280,Maraa,2010,17748
130280,Maraa,2011,17694
130280,Maraa,2012,17632
130280,Maraa,2013,17532
130280,Maraa,2014,17419
130280,Maraa,2015,17289
130280,Maraa,2016,17124
130280,Maraa,2017,16949
130280,Maraa,2018,16792
130280,Maraa,2019,16657
130280,Maraa,2020,16509
130280,Maraa,2021,16337
130290,Maues,2010,52868
130290,Maues,2011,53964
130290,Maues,2012,55043
130290,Maues,2013,56123
130290,Maues,2014,57226
130290,Maues,2015,58298
130290,Maues,2016,59269
130290,Maues,2017,60175
130290,Maues,2018,61092
130290,Maues,2019,62044
130290,Maues,2020,62881
130290,Maues,2021,63596
130300,Nhamunda,2010,18482
130300,Nhamunda,2011,18711
130300,Nhamunda,2012,18927
130300,Nhamunda,2013,19171
130300,Nhamunda,2014,19417
130300,Nhamunda,2015,19665
130300,Nhamunda,2016,19865
130300,Nhamunda,2017,20050
130300,Nhamunda,2018,20242
130300,Nhamunda,2019,20449
130300,Nhamunda,2020,20624
130300,Nhamunda,2021,20738
130310,Nova Olinda Do Norte,2010,31209
130310,Nova Olinda Do Norte,2011,31241
130310,Nova Olinda Do Norte,2012,31101
130310,Nova Olinda Do Norte,2013,30894
130310,Nova Olinda Do Norte,2014,30697
130310,Nova Olinda Do Norte,2015,30489
130310,Nova Olinda Do Norte,2016,30245
130310,Nova Olinda Do Norte,2017,30001
130310,Nova Olinda Do Norte,2018,29812
130310,Nova Olinda Do Norte,2019,29664
130310,Nova Olinda Do Norte,2020,29474
130310,Nova Olinda Do Norte,2021,29223
130320,Novo Airao,2010,14793
130320,Novo Airao,2011,15067
130320,Novo Airao,2012,15276
130320,Novo Airao,2013,15435
130320,Novo Airao,2014,15602
130320,Novo Airao,2015,15754
130320,Novo Airao,2016,15886
130320,Novo Airao,2017,15996
130320,Novo Airao,2018,16108
130320,Novo Airao,2019,16217
130320,Novo Airao,2020,16299
130320,Novo Airao,2021,16347
130330,Novo Aripuana,2010,21607
130330,Novo Aripuana,2011,21904
130330,Novo Aripuana,2012,22205
130330,Novo Aripuana,2013,22512
130330,Novo Aripuana,2014,22810
130330,Novo Aripuana,2015,23103
130330,Novo Aripuana,2016,23360
130330,Novo Aripuana,2017,23590
130330,Novo Aripuana,2018,23829
130330,Novo Aripuana,2019,24091
130330,Novo Aripuana,2020,24300
130330,Novo Aripuana,2021,24459
130340,Parintins,2010,104396
130340,Parintins,2011,104958
130340,Parintins,2012,105381
130340,Parintins,2013,105673
130340,Parintins,2014,105880
130340,Parintins,2015,105987
130340,Parintins,2016,105881
130340,Parintins,2017,105620
130340,Parintins,2018,105312
130340,Parintins,2019,105015
130340,Parintins,2020,104503
130340,Parintins,2021,103764
130350,Pauini,2010,18459
130350,Pauini,2011,18649
130350,Pauini,2012,18876
130350,Pauini,2013,19107
130350,Pauini,2014,19322
130350,Pauini,2015,19536
130350,Pauini,2016,19694
130350,Pauini,2017,19810
130350,Pauini,2018,19910
130350,Pauini,2019,19999
130350,Pauini,2020,20060
130350,Pauini,2021,20076
130353,Presidente Figueiredo,2010,27395
130353,Presidente Figueiredo,2011,28059
130353,Presidente Figueiredo,2012,28580
130353,Presidente Figueiredo,2013,29046
130353,Presidente Figueiredo,2014,29518
130353,Presidente Figueiredo,2015,29973
130353,Presidente Figueiredo,2016,30396
130353,Presidente Figueiredo,2017,30782
130353,Presidente Figueiredo,2018,31168
130353,Presidente Figueiredo,2019,31576
130353,Presidente Figueiredo,2020,31931
130353,Presidente Figueiredo,2021,32192
130356,Rio Preto Da Eva,2010,26036
130356,Rio Preto Da Eva,2011,26283
130356,Rio Preto Da Eva,2012,26335
130356,Rio Preto Da Eva,2013,26312
130356,Rio Preto Da Eva,2014,26304
130356,Rio Preto Da Eva,2015,26288
130356,Rio Preto Da Eva,2016,26249
130356,Rio Preto Da Eva,2017,26213
130356,Rio Preto Da Eva,2018,26197
130356,Rio Preto Da Eva,2019,26218
